id,pred,label,confidence,source
562,unharmful,unharmful,0.9841,ko
563,unharmful,unharmful,0.852,ko
564,unharmful,harmful,0.9841,ko
565,unharmful,unharmful,0.9241,ko
566,unharmful,unharmful,0.9981,ko
567,unharmful,harmful,0.9968,ko
568,unharmful,unharmful,0.9914,ko
569,harmful,harmful,0.7311,ko
570,unharmful,unharmful,0.9399,ko
571,unharmful,unharmful,0.9978,ko
572,unharmful,unharmful,0.9797,ko
573,unharmful,unharmful,0.8933,ko
574,unharmful,unharmful,0.974,ko
575,unharmful,unharmful,0.867,ko
576,unharmful,unharmful,0.7549,ko
577,unharmful,unharmful,0.7058,ko
578,unharmful,unharmful,0.9968,ko
579,unharmful,unharmful,0.9399,ko
580,unharmful,unharmful,0.989,ko
581,unharmful,unharmful,0.9707,ko
582,unharmful,unharmful,0.9914,ko
583,unharmful,unharmful,0.8933,ko
584,unharmful,unharmful,0.9981,ko
585,unharmful,unharmful,0.5,ko
586,unharmful,unharmful,0.9994,ko
587,unharmful,harmful,0.9669,ko
588,unharmful,harmful,0.989,ko
589,unharmful,unharmful,0.974,ko
590,unharmful,unharmful,0.9669,ko
591,harmful,unharmful,0.9241,ko
592,unharmful,unharmful,0.9876,ko
593,unharmful,unharmful,0.9797,ko
594,unharmful,unharmful,0.9047,ko
595,unharmful,unharmful,0.9797,ko
596,harmful,harmful,0.852,ko
597,unharmful,unharmful,0.9959,ko
598,unharmful,unharmful,0.9797,ko
599,unharmful,unharmful,0.9933,ko
600,unharmful,unharmful,0.852,ko
601,unharmful,unharmful,0.9047,ko
602,unharmful,unharmful,0.9399,ko
603,unharmful,harmful,0.9707,ko
604,unharmful,unharmful,0.9903,ko
605,unharmful,unharmful,0.9914,ko
606,unharmful,unharmful,0.999,ko
607,unharmful,harmful,0.9994,ko
608,unharmful,unharmful,0.9987,ko
609,unharmful,unharmful,0.9914,ko
610,unharmful,unharmful,0.9985,ko
611,unharmful,unharmful,0.9941,ko
612,unharmful,unharmful,0.9988,ko
613,unharmful,unharmful,0.9988,ko
614,unharmful,unharmful,0.7058,ko
615,unharmful,unharmful,0.9993,ko
617,unharmful,unharmful,0.9985,ko
618,unharmful,unharmful,0.999,ko
619,unharmful,harmful,0.9992,ko
620,unharmful,unharmful,0.9992,ko
621,unharmful,unharmful,0.9983,ko
622,unharmful,unharmful,0.9996,ko
623,unharmful,unharmful,0.982,ko
624,unharmful,unharmful,0.999,ko
625,unharmful,unharmful,0.9968,ko
626,unharmful,harmful,0.9992,ko
627,unharmful,unharmful,0.9933,ko
628,unharmful,unharmful,0.9972,ko
629,unharmful,unharmful,0.9985,ko
630,unharmful,unharmful,0.9981,ko
631,unharmful,unharmful,0.9987,ko
632,unharmful,unharmful,0.9996,ko
633,unharmful,unharmful,0.8355,ko
634,unharmful,unharmful,0.5927,ko
635,unharmful,unharmful,0.8176,ko
636,unharmful,unharmful,0.9841,ko
637,unharmful,unharmful,0.6514,ko
638,unharmful,harmful,0.5,ko
639,unharmful,unharmful,0.9959,ko
641,harmful,unharmful,0.9903,ko
642,harmful,unharmful,0.9526,ko
643,unharmful,unharmful,0.8933,ko
644,unharmful,harmful,0.8355,ko
646,harmful,harmful,0.5927,ko
647,harmful,unharmful,0.7773,ko
648,unharmful,harmful,0.6225,ko
649,harmful,harmful,0.5312,ko
650,harmful,harmful,0.982,ko
651,unharmful,unharmful,0.7773,ko
652,harmful,unharmful,0.9903,ko
653,harmful,harmful,0.9876,ko
655,unharmful,harmful,0.7311,ko
656,harmful,unharmful,0.867,ko
657,unharmful,unharmful,0.8808,ko
658,unharmful,unharmful,0.5927,ko
659,unharmful,unharmful,0.9325,ko
660,unharmful,unharmful,0.9941,ko
661,unharmful,unharmful,0.852,ko
662,unharmful,unharmful,0.9526,ko
663,unharmful,unharmful,0.9914,ko
664,unharmful,unharmful,0.9466,ko
665,unharmful,unharmful,0.9466,ko
666,unharmful,unharmful,0.9987,ko
667,unharmful,unharmful,0.7549,ko
668,unharmful,unharmful,0.9325,ko
669,unharmful,unharmful,0.9707,ko
670,unharmful,unharmful,0.7773,ko
671,unharmful,unharmful,0.6792,ko
672,harmful,unharmful,0.8808,ko
673,unharmful,unharmful,0.9914,ko
674,unharmful,unharmful,0.9959,ko
675,unharmful,unharmful,0.9993,ko
676,unharmful,unharmful,0.9241,ko
677,unharmful,unharmful,0.9579,ko
678,unharmful,unharmful,0.9924,ko
679,unharmful,unharmful,0.9526,ko
680,unharmful,unharmful,0.9876,ko
681,unharmful,unharmful,0.9983,ko
682,harmful,unharmful,0.9941,ko
683,unharmful,unharmful,0.9325,ko
684,unharmful,unharmful,0.9466,ko
685,unharmful,unharmful,0.9859,ko
686,unharmful,unharmful,0.9526,ko
687,unharmful,unharmful,0.9707,ko
688,unharmful,unharmful,0.9924,ko
689,unharmful,unharmful,0.9954,ko
690,unharmful,unharmful,0.9903,ko
691,unharmful,unharmful,0.9707,ko
692,unharmful,unharmful,0.9325,ko
693,unharmful,unharmful,0.8808,ko
694,unharmful,unharmful,0.867,ko
695,unharmful,unharmful,0.9627,ko
696,unharmful,unharmful,0.867,ko
697,unharmful,unharmful,0.8355,ko
698,unharmful,unharmful,0.9924,ko
699,unharmful,unharmful,0.9988,ko
701,unharmful,unharmful,0.9997,ko
702,unharmful,unharmful,0.9988,ko
703,unharmful,unharmful,0.9995,ko
704,unharmful,unharmful,0.9988,ko
705,unharmful,unharmful,0.9985,ko
706,unharmful,unharmful,0.9975,ko
708,unharmful,unharmful,0.9994,ko
709,unharmful,unharmful,0.9985,ko
710,unharmful,unharmful,0.9983,ko
711,unharmful,unharmful,0.9997,ko
712,unharmful,unharmful,0.9903,ko
713,unharmful,unharmful,0.9994,ko
714,unharmful,unharmful,0.9948,ko
716,unharmful,unharmful,0.9972,ko
717,unharmful,unharmful,0.999,ko
718,unharmful,unharmful,0.9959,ko
719,unharmful,unharmful,0.9968,ko
720,unharmful,unharmful,0.9964,ko
722,unharmful,unharmful,0.9981,ko
723,unharmful,harmful,0.9579,ko
724,unharmful,unharmful,0.9968,ko
725,unharmful,unharmful,0.9579,ko
726,unharmful,unharmful,0.9526,ko
727,unharmful,unharmful,0.9627,ko
728,unharmful,unharmful,0.9997,ko
729,unharmful,unharmful,0.989,ko
730,unharmful,unharmful,0.9959,ko
731,unharmful,unharmful,0.9859,ko
732,harmful,unharmful,0.6514,ko
733,unharmful,unharmful,0.9933,ko
734,unharmful,unharmful,0.9985,ko
735,unharmful,unharmful,0.9914,ko
736,unharmful,unharmful,0.9627,ko
737,unharmful,unharmful,0.9985,ko
738,unharmful,unharmful,0.9526,ko
739,unharmful,unharmful,0.9627,ko
740,unharmful,unharmful,0.8176,ko
741,unharmful,unharmful,0.9669,ko
742,unharmful,unharmful,0.9859,ko
743,unharmful,unharmful,0.989,ko
744,unharmful,unharmful,0.999,ko
745,harmful,harmful,0.9526,ko
746,unharmful,unharmful,0.7549,ko
748,unharmful,unharmful,0.7549,ko
749,unharmful,unharmful,0.9047,ko
750,unharmful,unharmful,0.9579,ko
751,unharmful,unharmful,0.9981,ko
752,unharmful,unharmful,0.9941,ko
753,unharmful,unharmful,0.9466,ko
754,unharmful,unharmful,0.9983,ko
755,unharmful,unharmful,0.9948,ko
756,unharmful,unharmful,0.9876,ko
757,unharmful,unharmful,0.9924,ko
758,unharmful,unharmful,0.9627,ko
759,unharmful,unharmful,0.9526,ko
760,unharmful,unharmful,0.9859,ko
761,unharmful,unharmful,0.867,ko
762,unharmful,unharmful,0.989,ko
763,unharmful,unharmful,0.9579,ko
764,unharmful,unharmful,0.9933,ko
765,unharmful,unharmful,0.9579,ko
766,unharmful,harmful,0.7773,ko
767,unharmful,unharmful,0.9985,ko
768,unharmful,unharmful,0.9978,ko
769,unharmful,unharmful,0.9968,ko
770,unharmful,unharmful,0.9959,ko
771,unharmful,unharmful,0.9466,ko
772,unharmful,unharmful,0.977,ko
773,unharmful,unharmful,0.9399,ko
774,unharmful,unharmful,0.9972,ko
775,unharmful,unharmful,0.9924,ko
776,unharmful,unharmful,0.9959,ko
777,unharmful,unharmful,0.9627,ko
778,unharmful,unharmful,0.9996,ko
779,unharmful,unharmful,0.9998,ko
780,unharmful,unharmful,0.9981,ko
781,unharmful,unharmful,0.6225,ko
782,unharmful,unharmful,0.9526,ko
783,unharmful,harmful,0.982,ko
784,unharmful,unharmful,0.9914,ko
785,unharmful,unharmful,0.9933,ko
786,unharmful,unharmful,0.9994,ko
787,unharmful,unharmful,0.8808,ko
788,unharmful,unharmful,0.974,ko
789,unharmful,unharmful,0.9985,ko
790,unharmful,unharmful,0.9997,ko
791,unharmful,unharmful,0.9579,ko
792,unharmful,unharmful,0.9954,ko
793,unharmful,unharmful,0.9988,ko
794,unharmful,unharmful,0.9707,ko
795,unharmful,unharmful,0.9975,ko
796,unharmful,unharmful,0.9466,ko
797,unharmful,unharmful,0.9954,ko
798,unharmful,unharmful,0.9526,ko
799,unharmful,unharmful,0.974,ko
800,unharmful,unharmful,0.982,ko
801,unharmful,unharmful,0.9841,ko
802,unharmful,unharmful,0.8176,ko
803,unharmful,unharmful,0.7982,ko
804,unharmful,unharmful,0.9325,ko
805,unharmful,unharmful,0.5622,ko
806,unharmful,unharmful,0.9797,ko
807,unharmful,unharmful,0.8176,ko
808,unharmful,unharmful,0.9627,ko
809,unharmful,unharmful,0.9399,ko
810,unharmful,unharmful,0.9149,ko
811,unharmful,unharmful,0.9948,ko
812,unharmful,unharmful,0.9466,ko
813,unharmful,unharmful,0.5312,ko
814,unharmful,unharmful,0.7982,ko
815,unharmful,unharmful,0.9579,ko
816,unharmful,unharmful,0.9466,ko
817,unharmful,unharmful,0.9797,ko
818,unharmful,unharmful,0.867,ko
819,harmful,harmful,0.9903,ko
820,unharmful,unharmful,0.977,ko
821,unharmful,unharmful,0.9149,ko
822,unharmful,unharmful,0.9841,ko
823,unharmful,unharmful,0.5927,ko
824,unharmful,unharmful,0.9841,ko
825,harmful,unharmful,0.6225,ko
826,unharmful,unharmful,0.9841,ko
827,unharmful,unharmful,0.9992,ko
828,unharmful,unharmful,0.9859,ko
829,unharmful,unharmful,0.9903,ko
830,unharmful,unharmful,0.9998,ko
831,unharmful,unharmful,0.9941,ko
832,unharmful,unharmful,0.9876,ko
833,unharmful,unharmful,0.9914,ko
834,unharmful,unharmful,0.9991,ko
835,unharmful,unharmful,0.9968,ko
836,unharmful,unharmful,0.9707,ko
837,unharmful,unharmful,0.9972,ko
838,unharmful,harmful,0.9859,ko
839,unharmful,unharmful,0.9627,ko
840,unharmful,unharmful,0.9903,ko
841,unharmful,unharmful,0.9841,ko
842,unharmful,unharmful,0.9985,ko
843,unharmful,unharmful,0.974,ko
844,unharmful,unharmful,0.9579,ko
845,unharmful,unharmful,0.9993,ko
846,unharmful,unharmful,0.9991,ko
847,unharmful,unharmful,0.9914,ko
848,unharmful,unharmful,0.9627,ko
849,unharmful,unharmful,0.9941,ko
850,unharmful,unharmful,0.9978,ko
851,harmful,harmful,0.9047,ko
852,harmful,harmful,0.9914,ko
853,harmful,harmful,0.7773,ko
854,harmful,harmful,0.9924,ko
855,harmful,harmful,0.8933,ko
856,harmful,harmful,0.9914,ko
857,harmful,harmful,0.9975,ko
858,harmful,harmful,0.974,ko
859,unharmful,harmful,0.8808,ko
860,unharmful,unharmful,0.5312,ko
861,harmful,unharmful,0.9959,ko
862,harmful,harmful,0.7058,ko
863,harmful,unharmful,0.7549,ko
864,harmful,harmful,0.9707,ko
865,harmful,harmful,0.9941,ko
866,harmful,harmful,0.9903,ko
867,harmful,harmful,0.9972,ko
868,harmful,harmful,0.9987,ko
869,harmful,harmful,0.9047,ko
870,harmful,harmful,0.9968,ko
871,harmful,harmful,0.9994,ko
872,unharmful,harmful,0.8355,ko
873,unharmful,harmful,0.7311,ko
874,unharmful,harmful,0.7058,ko
875,harmful,harmful,0.982,ko
876,harmful,harmful,0.9466,ko
877,harmful,harmful,0.9466,ko
878,harmful,harmful,0.9997,ko
879,harmful,harmful,0.9972,ko
880,harmful,harmful,0.9526,ko
881,harmful,harmful,0.9399,ko
882,unharmful,harmful,0.9924,ko
883,unharmful,harmful,0.8355,ko
884,harmful,harmful,0.7311,ko
885,harmful,harmful,0.9047,ko
886,unharmful,harmful,0.5,ko
887,unharmful,harmful,0.6514,ko
888,harmful,harmful,0.6225,ko
889,unharmful,harmful,0.9149,ko
890,unharmful,harmful,0.7058,ko
891,harmful,harmful,0.5622,ko
892,harmful,harmful,0.867,ko
893,harmful,harmful,0.8355,ko
894,harmful,harmful,0.9903,ko
895,unharmful,harmful,0.9707,ko
896,unharmful,harmful,0.8355,ko
897,unharmful,harmful,0.6792,ko
898,unharmful,harmful,0.5927,ko
899,unharmful,harmful,0.9466,ko
900,unharmful,harmful,0.9903,ko
901,harmful,harmful,0.7311,ko
902,unharmful,harmful,0.8176,ko
903,harmful,harmful,0.9797,ko
904,unharmful,harmful,0.9466,ko
905,harmful,harmful,0.9325,ko
906,harmful,harmful,0.9149,ko
907,unharmful,unharmful,0.9707,ko
908,unharmful,unharmful,0.9959,ko
909,unharmful,unharmful,0.9933,ko
910,harmful,unharmful,0.6514,ko
911,unharmful,unharmful,0.6792,ko
912,unharmful,unharmful,0.8933,ko
913,harmful,unharmful,0.7773,ko
914,unharmful,unharmful,0.7549,ko
915,unharmful,harmful,0.7058,ko
916,unharmful,unharmful,0.982,ko
917,unharmful,unharmful,0.8808,ko
918,unharmful,unharmful,0.6514,ko
919,harmful,unharmful,0.6792,ko
920,harmful,harmful,0.6225,ko
921,harmful,unharmful,0.7982,ko
922,unharmful,unharmful,0.8933,ko
923,unharmful,unharmful,0.867,ko
924,unharmful,unharmful,0.867,ko
925,harmful,unharmful,0.9149,ko
926,unharmful,unharmful,0.7773,ko
927,harmful,unharmful,0.7311,ko
928,harmful,unharmful,0.7982,ko
929,unharmful,unharmful,0.7982,ko
930,unharmful,unharmful,0.7311,ko
931,unharmful,harmful,0.9241,ko
932,unharmful,unharmful,0.5312,ko
933,harmful,unharmful,0.7549,ko
934,unharmful,unharmful,0.9707,ko
935,unharmful,unharmful,0.6792,ko
936,harmful,harmful,0.7311,ko
937,unharmful,unharmful,0.852,ko
938,harmful,unharmful,0.852,ko
939,unharmful,unharmful,0.5622,ko
940,unharmful,unharmful,0.974,ko
941,unharmful,unharmful,0.7311,ko
942,unharmful,unharmful,0.8808,ko
943,unharmful,unharmful,0.9526,ko
944,unharmful,unharmful,0.9325,ko
945,unharmful,harmful,0.867,ko
946,unharmful,unharmful,0.9325,ko
947,unharmful,unharmful,0.7773,ko
948,unharmful,unharmful,0.9797,ko
949,unharmful,unharmful,0.867,ko
950,unharmful,unharmful,0.7058,ko
951,harmful,unharmful,0.7311,ko
952,unharmful,unharmful,0.5,ko
953,unharmful,unharmful,0.9399,ko
954,unharmful,unharmful,0.9466,ko
955,unharmful,unharmful,0.9707,ko
956,unharmful,unharmful,0.9047,ko
957,unharmful,unharmful,0.8808,ko
958,unharmful,harmful,0.9841,ko
959,unharmful,unharmful,0.8176,ko
960,unharmful,unharmful,0.8808,ko
961,harmful,unharmful,0.9325,ko
962,unharmful,unharmful,0.867,ko
963,unharmful,unharmful,0.8808,ko
964,unharmful,unharmful,0.8176,ko
965,harmful,unharmful,0.9669,ko
966,harmful,unharmful,0.7058,ko
967,unharmful,unharmful,0.9047,ko
968,unharmful,unharmful,0.9579,ko
969,unharmful,unharmful,0.9149,ko
970,unharmful,unharmful,0.9841,ko
971,unharmful,unharmful,0.6514,ko
972,harmful,harmful,0.5927,ko
973,unharmful,unharmful,0.852,ko
974,unharmful,unharmful,0.9466,ko
975,unharmful,unharmful,0.9047,ko
976,harmful,harmful,0.5312,ko
977,unharmful,unharmful,0.7058,ko
978,unharmful,unharmful,0.9876,ko
979,unharmful,unharmful,0.9325,ko
980,unharmful,unharmful,0.989,ko
981,unharmful,harmful,0.5312,ko
982,unharmful,unharmful,0.9924,ko
983,unharmful,unharmful,0.6514,ko
984,harmful,harmful,0.5927,ko
985,unharmful,unharmful,0.9325,ko
986,unharmful,unharmful,0.977,ko
987,unharmful,harmful,0.8808,ko
988,unharmful,unharmful,0.9466,ko
989,unharmful,unharmful,0.9964,ko
990,unharmful,unharmful,0.9149,ko
991,unharmful,unharmful,0.9876,ko
992,unharmful,unharmful,0.7982,ko
993,unharmful,unharmful,0.867,ko
994,unharmful,unharmful,0.7311,ko
995,unharmful,unharmful,0.9985,ko
996,unharmful,unharmful,0.9797,ko
997,unharmful,unharmful,0.9047,ko
998,unharmful,harmful,0.6514,ko
999,unharmful,unharmful,0.6225,ko
1000,unharmful,unharmful,0.9526,ko
1001,unharmful,unharmful,0.9526,ko
1002,unharmful,unharmful,0.977,ko
1003,unharmful,unharmful,0.9959,ko
1004,unharmful,unharmful,0.9466,ko
1005,unharmful,unharmful,0.9991,ko
1006,unharmful,unharmful,0.9526,ko
1007,unharmful,unharmful,0.8933,ko
1008,unharmful,unharmful,0.9797,ko
1009,unharmful,unharmful,0.9526,ko
1010,unharmful,unharmful,0.999,ko
1011,unharmful,unharmful,0.9972,ko
1012,unharmful,unharmful,0.9241,ko
1013,unharmful,unharmful,0.989,ko
1014,unharmful,unharmful,0.9399,ko
1015,unharmful,unharmful,0.9797,ko
1016,unharmful,unharmful,0.9149,ko
1017,unharmful,unharmful,0.977,ko
1018,unharmful,unharmful,0.8808,ko
1019,unharmful,unharmful,0.9627,ko
1020,unharmful,unharmful,0.9903,ko
1021,unharmful,unharmful,0.8808,ko
1022,unharmful,harmful,0.9241,ko
1023,unharmful,harmful,0.852,ko
1024,unharmful,unharmful,0.7549,ko
1025,unharmful,unharmful,0.6514,ko
1026,unharmful,unharmful,0.9707,ko
1027,unharmful,unharmful,0.9399,ko
1028,unharmful,unharmful,0.9797,ko
1029,unharmful,harmful,0.5,ko
1030,unharmful,unharmful,0.9859,ko
1031,unharmful,unharmful,0.867,ko
1032,unharmful,unharmful,0.9975,ko
1033,harmful,unharmful,0.6514,ko
1034,unharmful,harmful,0.5,ko
1035,harmful,unharmful,0.5927,ko
1036,unharmful,harmful,0.9466,ko
1037,unharmful,unharmful,0.8933,ko
1038,unharmful,unharmful,0.5,ko
1039,harmful,unharmful,0.7311,ko
1040,unharmful,unharmful,0.7773,ko
1041,unharmful,unharmful,0.974,ko
1042,unharmful,harmful,0.977,ko
1043,unharmful,unharmful,0.7982,ko
1044,harmful,unharmful,0.5312,ko
1045,unharmful,harmful,0.9797,ko
1046,unharmful,unharmful,0.9399,ko
1047,unharmful,unharmful,0.9707,ko
1048,harmful,harmful,0.8176,ko
1049,unharmful,unharmful,0.852,ko
1050,unharmful,unharmful,0.6514,ko
1051,unharmful,unharmful,0.9579,ko
1052,unharmful,unharmful,0.7311,ko
1053,unharmful,unharmful,0.9149,ko
1054,unharmful,unharmful,0.9047,ko
1055,unharmful,unharmful,0.7311,ko
1056,unharmful,unharmful,0.9924,ko
1057,unharmful,unharmful,0.5927,ko
1058,unharmful,unharmful,0.9399,ko
1059,unharmful,unharmful,0.9941,ko
1060,unharmful,unharmful,0.8808,ko
1061,unharmful,unharmful,0.9047,ko
1062,unharmful,unharmful,0.6514,ko
1063,unharmful,unharmful,0.9149,ko
1064,unharmful,unharmful,0.8355,ko
1065,harmful,unharmful,0.5927,ko
1066,unharmful,unharmful,0.9047,ko
1067,unharmful,unharmful,0.6514,ko
1068,unharmful,unharmful,0.7311,ko
1069,unharmful,unharmful,0.9149,ko
1070,unharmful,unharmful,0.9841,ko
1071,unharmful,unharmful,0.8808,ko
1072,unharmful,unharmful,0.9627,ko
1073,unharmful,unharmful,0.9859,ko
1074,unharmful,unharmful,0.9841,ko
1075,unharmful,unharmful,0.974,ko
1076,unharmful,unharmful,0.9707,ko
1077,unharmful,harmful,0.9983,ko
1078,unharmful,unharmful,0.9924,ko
1079,unharmful,harmful,0.982,ko
1080,unharmful,harmful,0.9579,ko
1081,unharmful,unharmful,0.9047,ko
1082,unharmful,unharmful,0.9859,ko
1083,unharmful,unharmful,0.7773,ko
1084,unharmful,unharmful,0.9841,ko
1085,unharmful,unharmful,0.9579,ko
1086,unharmful,unharmful,0.9903,ko
1087,unharmful,unharmful,0.5927,ko
1088,unharmful,harmful,0.9526,ko
1089,unharmful,unharmful,0.7311,ko
1090,unharmful,unharmful,0.8808,ko
1091,unharmful,harmful,0.9241,ko
1092,unharmful,unharmful,0.6792,ko
1093,unharmful,unharmful,0.6514,ko
1095,unharmful,unharmful,0.7982,ko
1096,unharmful,unharmful,0.982,ko
1097,unharmful,unharmful,0.9466,ko
1098,unharmful,unharmful,0.7549,ko
1099,unharmful,unharmful,0.982,ko
1100,unharmful,unharmful,0.9968,ko
1101,unharmful,harmful,0.9241,ko
1102,unharmful,unharmful,0.7982,ko
1103,harmful,unharmful,0.7773,ko
1104,unharmful,unharmful,0.982,ko
1105,unharmful,unharmful,0.9978,ko
1106,unharmful,unharmful,0.8933,ko
1107,unharmful,unharmful,0.9959,ko
1108,unharmful,unharmful,0.989,ko
1109,unharmful,unharmful,0.977,ko
1110,unharmful,unharmful,0.9964,ko
1111,unharmful,unharmful,0.9707,ko
1112,harmful,unharmful,0.7058,ko
1113,unharmful,unharmful,0.9991,ko
1114,unharmful,unharmful,0.9981,ko
1115,unharmful,unharmful,0.9997,ko
1116,unharmful,unharmful,0.852,ko
1117,unharmful,unharmful,0.9914,ko
1118,unharmful,unharmful,0.9241,ko
1119,unharmful,unharmful,0.9466,ko
1120,unharmful,unharmful,0.8808,ko
1121,unharmful,unharmful,0.6514,ko
1122,unharmful,unharmful,0.989,ko
1123,unharmful,unharmful,0.8176,ko
1124,unharmful,unharmful,0.9241,ko
1125,unharmful,unharmful,0.9466,ko
1126,unharmful,harmful,0.7311,ko
1127,unharmful,unharmful,0.7773,ko
1128,unharmful,unharmful,0.974,ko
1129,unharmful,unharmful,0.9047,ko
1130,harmful,unharmful,0.7773,ko
1131,unharmful,unharmful,0.9669,ko
1132,unharmful,unharmful,0.9579,ko
1133,unharmful,unharmful,0.9149,ko
1134,unharmful,harmful,0.9841,ko
1135,unharmful,unharmful,0.8933,ko
1136,unharmful,unharmful,0.9669,ko
1137,unharmful,unharmful,0.8176,ko
1138,unharmful,unharmful,0.9047,ko
1139,harmful,unharmful,0.8933,ko
1140,unharmful,unharmful,0.9241,ko
1141,unharmful,unharmful,0.9047,ko
1142,harmful,unharmful,0.6514,ko
1143,unharmful,unharmful,0.9914,ko
1144,unharmful,unharmful,0.982,ko
1145,unharmful,unharmful,0.5312,ko
1146,unharmful,unharmful,0.6792,ko
1147,harmful,unharmful,0.8808,ko
1148,harmful,unharmful,0.9526,ko
1149,unharmful,unharmful,0.7058,ko
1150,unharmful,unharmful,0.867,ko
1151,unharmful,unharmful,0.9948,ko
1152,harmful,unharmful,0.5312,ko
1153,unharmful,unharmful,0.7058,ko
1154,unharmful,unharmful,0.9241,ko
1155,unharmful,unharmful,0.9972,ko
1156,unharmful,unharmful,0.9876,ko
1157,unharmful,unharmful,0.852,ko
1158,unharmful,unharmful,0.852,ko
1159,unharmful,unharmful,0.9466,ko
1160,unharmful,harmful,0.867,ko
1161,unharmful,unharmful,0.9859,ko
1162,unharmful,unharmful,0.977,ko
1163,unharmful,unharmful,0.9797,ko
1165,unharmful,unharmful,0.989,ko
1166,unharmful,unharmful,0.9526,ko
1167,unharmful,unharmful,0.5,ko
1168,unharmful,unharmful,0.977,ko
1169,unharmful,unharmful,0.9914,ko
1170,unharmful,unharmful,0.7311,ko
1171,unharmful,unharmful,0.9876,ko
1172,unharmful,unharmful,0.867,ko
1173,unharmful,unharmful,0.982,ko
1174,unharmful,unharmful,0.9325,ko
1175,unharmful,unharmful,0.8933,ko
1176,unharmful,unharmful,0.5622,ko
1177,unharmful,unharmful,0.9669,ko
1178,unharmful,unharmful,0.8933,ko
1179,harmful,unharmful,0.7058,ko
1180,unharmful,unharmful,0.9399,ko
1181,unharmful,unharmful,0.867,ko
1182,unharmful,unharmful,0.989,ko
1183,unharmful,unharmful,0.9924,ko
1184,unharmful,unharmful,0.9241,ko
1185,harmful,unharmful,0.7058,ko
1186,unharmful,harmful,0.8176,ko
1187,unharmful,unharmful,0.9948,ko
1188,unharmful,unharmful,0.974,ko
1189,unharmful,unharmful,0.5312,ko
1190,unharmful,unharmful,0.9959,ko
1191,unharmful,harmful,0.9526,ko
1192,unharmful,unharmful,0.6792,ko
1193,unharmful,unharmful,0.9466,ko
1194,unharmful,harmful,0.867,ko
1195,unharmful,unharmful,0.9964,ko
1196,unharmful,unharmful,0.7982,ko
1197,unharmful,unharmful,0.8176,ko
1198,unharmful,unharmful,0.6225,ko
1199,harmful,unharmful,0.8355,ko
1200,unharmful,unharmful,0.5622,ko
1201,harmful,unharmful,0.6225,ko
1202,unharmful,harmful,0.977,ko
1203,unharmful,unharmful,0.982,ko
1204,unharmful,unharmful,0.9149,ko
1205,harmful,unharmful,0.5312,ko
1206,unharmful,unharmful,0.8933,ko
1207,unharmful,unharmful,0.9797,ko
1208,unharmful,unharmful,0.9241,ko
1209,unharmful,unharmful,0.9399,ko
1210,unharmful,unharmful,0.9241,ko
1211,unharmful,unharmful,0.9978,ko
1212,unharmful,unharmful,0.9325,ko
1213,unharmful,unharmful,0.9579,ko
1214,unharmful,unharmful,0.9903,ko
1215,unharmful,unharmful,0.9707,ko
1216,unharmful,unharmful,0.9975,ko
1217,unharmful,unharmful,0.9707,ko
1218,unharmful,harmful,0.9859,ko
1219,unharmful,unharmful,0.9959,ko
1220,unharmful,harmful,0.9325,ko
1221,unharmful,unharmful,0.9985,ko
1222,unharmful,unharmful,0.9797,ko
1223,unharmful,harmful,0.9859,ko
1224,unharmful,unharmful,0.9959,ko
1225,unharmful,unharmful,0.9876,ko
1226,unharmful,unharmful,0.989,ko
1227,unharmful,unharmful,0.9859,ko
1228,unharmful,unharmful,0.9047,ko
1229,unharmful,harmful,0.867,ko
1230,unharmful,unharmful,0.9707,ko
1231,unharmful,unharmful,0.8933,ko
1232,unharmful,unharmful,0.989,ko
1233,unharmful,unharmful,0.9047,ko
1234,unharmful,unharmful,0.9914,ko
1235,unharmful,harmful,0.9841,ko
1236,unharmful,unharmful,0.9914,ko
1237,harmful,unharmful,0.5312,ko
1238,unharmful,unharmful,0.8933,ko
1239,unharmful,harmful,0.9841,ko
1240,unharmful,unharmful,0.8355,ko
1241,unharmful,unharmful,0.989,ko
1242,unharmful,unharmful,0.9797,ko
1243,unharmful,unharmful,0.9627,ko
1244,unharmful,harmful,0.8808,ko
1245,unharmful,unharmful,0.8176,ko
1246,unharmful,harmful,0.9526,ko
1247,unharmful,unharmful,0.9968,ko
1248,unharmful,unharmful,0.7982,ko
1249,harmful,unharmful,0.9526,ko
1250,unharmful,unharmful,0.9627,ko
1251,unharmful,unharmful,0.5,ko
1252,unharmful,unharmful,0.9941,ko
1253,unharmful,unharmful,0.5622,ko
1254,unharmful,unharmful,0.8355,ko
1255,unharmful,unharmful,0.5312,ko
1256,harmful,unharmful,0.6792,ko
1257,unharmful,unharmful,0.852,ko
1258,unharmful,unharmful,0.8808,ko
1259,unharmful,unharmful,0.9466,ko
1260,unharmful,unharmful,0.6225,ko
1261,harmful,unharmful,0.9933,ko
1262,unharmful,unharmful,0.9149,ko
1263,harmful,harmful,0.9579,ko
1264,unharmful,unharmful,0.9047,ko
1265,unharmful,unharmful,0.6792,ko
1266,unharmful,unharmful,0.9964,ko
1267,unharmful,unharmful,0.852,ko
1268,unharmful,unharmful,0.989,ko
1269,unharmful,unharmful,0.5622,ko
1270,harmful,unharmful,0.9241,ko
1271,unharmful,unharmful,0.852,ko
1272,unharmful,unharmful,0.9933,ko
1273,unharmful,unharmful,0.6792,ko
